,brand_en,sim,cleaned_brand,certain,check
670,olive,"[('golife', 73), ('palmolive', 71), ('sole', 67), ('morelife', 62), ('kokie', 60), ('solvallee', 57), ('clover', 55), ('lirene', 55), ('relove', 55), ('lideal', 55), ('google', 55), ('bosley', 55), ('oakley', 55), ('oulisi', 55), ('ivenor', 55), ('ezlife', 55), ('lole’s', 55), ('ecover', 55), ('golden', 55)]",olive,[],0
671,center-in,"[('dent-inn', 71), ('scentio', 62), ('cheerios', 59), ('create dentfine', 58), ('ocean spring', 57), ('envin', 57), ('one thing', 56), ('eternal basic', 55), ('extra mineral', 55), ('cheers', 53), ('fine color', 53), ('antian', 53), ('cover nail', 53), ('skin biotheory', 52), ('cezanne', 50), ('yeaster', 50), ('glinter', 50), ('farcent', 50), ('naturie', 50)]",center-in,[],0
672,cover nail,"[('covermark', 63), ('nail labo', 63), ('clover', 62), ('corona', 62), ('ecover', 62), ('lily&color', 60), ('corsini', 59), ('ricenal', 59), ('milk&co', 59), ('converse', 56), ('cc daily', 56), ('venalisa', 56), ('opera', 53), ('center-in', 53), ('thai coco', 53), ('orasi', 53), ('cooler master', 52), ('eternal basic', 52), ('extra mineral', 52)]",cover nail,[],0
673,cabreiroa,"[('arencia', 62), ('babaria', 62), ('herbal care', 60), ('berioska', 59), ('iroka', 57), ('brita', 57), ('care linkage', 57), ('aroma', 57), ('rico baby', 56), ('carome.', 53), ('siroca', 53), ('breeza', 53), ('corona', 53), ('barrio', 53), ('argelan', 50), ('orihiro', 50), ('j.catbeauty', 50), ('baby brezza', 50), ('biolead', 50)]",cabreiroa,[],0
674,rivo,"[('vivo', 75), ('orion', 67), ('ringo', 67), ('ivory', 67), ('ivenor', 60), ('barrio', 60), ('pri', 57), ('orihiro', 55), ('ciao', 50), ('aibo', 50), ('berioska', 50), ('iris', 50), ('briochin', 50), ('rire', 50), ('orip', 50), ('hori', 50), ('maro', 50), ('purevivi', 50), ('vico', 50)]",rivo,[],0
675,mihong,"[('mizon', 73), ('mon', 67), ('kumnong', 62), ('honk', 60), ('champion', 57), ('xinchang', 57), ('orion', 55), ('honey', 55), ('ringo', 55), ('miine', 55), ('amino', 55), ('demon', 55), ('moonlight', 53), ('milani', 50), ('missha', 50), ('garmin', 50), ('jmsolution', 50), ('sempio', 50), ('gemini', 50)]",mihong,[],0
676,beautydisplay,"[('beautyeasy', 70), ('ks beauty', 64), ('bella beauty', 64), ('beauty', 63), ('beauty credit', 62), ('pure beauty', 58), ('beautymaker', 58), ('kaibeauty', 55), ('mandom beauty', 54), ('malibu beauty', 54), ('lumina beauty care', 52), ('love beauty and planet', 51), ('pink by pure beauty', 50), ('j.catbeauty', 50), ('beanies', 50), ('diplona', 50), ('artisan', 50)]",beautydisplay,[],0
677,tata,"[('atake', 67), ('yotta', 67), ('ttmax', 67), ('taiga', 67), ('catuna', 60), ('kitcat', 60), ('vinata', 60), ('antian', 60), ('tcstar', 60), ('a star', 60), ('axa', 57), ('aha', 57), ('tau', 57), ('tabasco', 55), ('joajota', 55), ('matador', 55), ('apivita', 55), ('artisan', 55), ('kitekat', 55)]",tata,[],0
678,drip bag coffee,"[('yy bean coffee', 69), ('tribo coffee', 67), (""coffret d'or"", 59), ('key coffee', 56), ('tcoffee', 55), ('dr.choice', 50), ('beauty credit', 50)]",drip bag coffee,[],0
679,skinpastel,"[('skater', 62), ('amstel', 62), ('skinlife', 56), ('skinvill', 56), ('skincure', 56), ('k-palette', 53), ('sukin', 53), ('intex', 53), ('najel', 53), ('kitcat', 50), ('kissme', 50), ('vinata', 50), ('duskin', 50), ('k9 natural', 50), ('t-sing', 50), ('natice', 50), ('neatex', 50), ('snails', 50), ('pinpai', 50)]",skinpastel,[],0
680,staub,"[('stb', 75), ('tau', 75), ('saba', 67), ('uni star', 62), ('sabon', 60), ('tklab', 60), ('starbucks', 57), ('takumi', 55), ('targus', 55), ('lestar', 55), ('tcstar', 55), ('a star', 55), ('abc', 50), ('tabasco', 50), ('kisetsu', 50), ('vitabox', 50), ('dtaudio', 50), ('sanbisi', 50), ('mustela', 50)]",staub,[],0
681,shiseido men,"[('essenso', 53), ('shower mate', 52), ('may shop', 50), ('dr.shine', 50), ('his cafe', 50), ('vencedor', 50)]",shiseido men,[],0
682,milk touch,"[('melko', 53), ('switch', 50), ('super mild', 50), ('mitomo', 50)]",milk touch,[],0
683,heimish,"[('missha', 62), ('msh', 60), ('ems', 60), ('miyoshi', 57), ('dermisa', 57), ('heme', 55), ('heum', 55), ('iris', 55), ('cheerios', 53), ('himawari', 53), ('hiles', 50), ('elishacoy', 50), ('kesho', 50), ('izumi', 50), ('homei', 50)]",heimish,[],0
684,toplan,"[('solan', 73), ('plants', 67), ('coleman', 62), ('hola', 60), ('plas', 60), ('pola', 60), ('coghlans', 57), ('motorola', 57), ('opera', 55), ('solac', 55), ('tklab', 55), ('pato.pato', 53), ('milani', 50), ('plantur 39', 50), ('romand', 50), ('timberland', 50), ('op', 50), ('jordan', 50), ('plantur 21', 50)]",toplan,[],0
685,soapmax,"[('omax', 73), ('soapspa', 71), ('jsmax', 67), ('nomama', 62), ('olaplex', 57), ('scalp x', 57), ('tescoma', 57), ('iris ohyama', 56), ('puma', 55), ('saba', 55), ('mama', 55), ('sasa', 55), ('moma', 55), ('samdasoo', 53), ('sowa sowa', 50), ('amida', 50), ('opera', 50), ('isana', 50), ('aesop', 50)]",soapmax,[],0
686,revital,"[('vita', 73), ('brita', 67), ('realme', 62), ('vinata', 62), ('urtale', 62), ('pureal', 62), ('revablend', 62), ('eva', 60), ('vitamix', 57), ('vitabox', 57), ('apivita', 57), ('arencia', 57), ('ricenal', 57), ('vitamer', 57), ('evas', 55), (""i'nesvia"", 53), ('purevivi', 53), ('vital essentials', 52), ('ariel', 50)]",revital,[],0
687,ciaoke,"[('ciao', 80), ('carome.', 67), ('celvoke', 62), ('chinook', 62), ('cock', 60), ('capitano', 57), ('biore', 55), ('haken', 55), ('atake', 55), ('aiken', 55), ('iroka', 55), ('kokie', 55), ('ahoye', 55), ('ac makeup', 53), ('ad-rocket', 53), ('ok choice', 53), ('chicco', 50), ('t core', 50), ('key coffee', 50)]",ciaoke,[],0
688,kitchen art,"[('kitchenaid', 67), ('kit cat', 67), ('a’kin', 62), ('cath kidston', 61), ('arcticpet', 60), ('arctic', 59), ('natice', 59), ('artis di voce', 58), ('smartwatch', 57), ('the north face', 56), ('farcent', 56), ('artisan', 56), ('dr. skin', 56), ('attento', 56), ('ricenal', 56), ('the orchid skin', 54), ('the saem', 53), ('briochin', 53), ('cat chow', 53)]",kitchen art,[],0
689,malu wilz,"[('wild calling', 57), ('masil', 57), ('maquillage', 53), ('st.malo', 50), ('a&w', 50)]",malu wilz,[],0
690,arencia,"[('arctic', 62), ('antian', 62), ('cabreiroa', 62), ('handpurena', 59), ('alpecin', 57), ('argelan', 57), ('farcent', 57), ('revital', 57), ('artisan', 57), ('ricenal', 57), ('babaria', 57), ('hair recipe', 56), ('ciao', 55), ('anua', 55), ('rcma', 55), ('natures care', 53), ('care linkage', 53), ('sparkeau', 53), ('acmedica', 53)]",arencia,[],0
691,luwak,"[('luna', 67), ('lucky', 60), ('lasko', 60), ('ak', 57), ('mk lab', 55), ('elujai', 55), ('wadakan', 50), ('nuk', 50), ('lunasol', 50), ('lac', 50), ('voluspa', 50)]",luwak,[],0
692,blue diamond,"[('kissdiamond', 61), ('bluepine', 60), ('biolead', 53), ('bioneed', 53), ('mama butter', 52), ('de buyer', 50), ('b.friend', 50), ('time leisure', 50), ('blackmonster', 50), ('blendtec', 50), (""john's blend"", 50)]",blue diamond,[],0
693,volfas engelman,"[('nanolabo', 52), ('vanilla blanc', 50), (""lassie'el"", 50), ('granola house', 50)]",volfas engelman,[],0
694,magicom,"[('mandom', 62), ('mitomo', 62), ('maychic', 57), ('aibo', 55), ('maro', 55), ('vico', 55), ('mama', 55), ('moma', 55), ('aito', 55), ('azio', 55), ('agoy', 55), ('brain cosmos', 53), ('dermacol', 53), ('m.a.c', 50), ('combo', 50), ('momus', 50), ('nicoh', 50), ('banila co', 50), ('masil', 50)]",magicom,[],0
695,gourmia,"[('gourmet', 71), ('osuma', 67), ('garmin', 62), ('joroma', 62), ('gum', 60), ('flormar', 57), ('dermisa', 57), ('corsica', 57), ('formosa', 57), ('puma', 55), ('orip', 55), ('hori', 55), ('miau', 55), ('pomi', 55), ('moma', 55), ('rcma', 55), ('omax', 55), ('sangaria', 53), ('sour3', 50)]",gourmia,[],0
696,bruno,"[('uno', 75), ('bronson', 67), ('ringo', 60), ('abuns', 60), ('juono', 60), ('kurun', 60), ('yunos', 60), ('brooks', 55), ('suunto', 55), ('barrio', 55), ('bonton', 55), ('kumnong', 50), ('unt', 50), ('now!', 50), ('lunasol', 50), ('you can buy', 50), ('balzano', 50), ('brook’s', 50), ('nor.', 50)]",bruno,[],0
697,wellness,"[('eilles', 71), ('wellage', 67), ('flawless', 62), (""lassie'el"", 59), ('lole’s', 57), ('weleda', 57), ('beanies', 53), ('jumelle', 53), ('enne', 50), ('ayerllan', 50), ('fees', 50), ('avengers', 50), ('merbliss', 50), ('s.pellegrino', 50)]",wellness,[],0
698,ogeu,"[('google', 60), ('gum', 57), ('one', 57), ('omg', 57), ('eupa', 50), ('more', 50), ('heum', 50), ('sole', 50), ('boneplus', 50), ('yome', 50), ('ozen', 50), ('ange', 50), ('bone', 50), ('osun', 50), ('eufy', 50)]",ogeu,[],0
699,suisai,"[('oulisi', 67), ('tsuvimi', 62), ('sanbisi', 62), ('sasa', 60), ('asahi', 55), ('isana', 55), ('sukin', 55), ('sakio', 55), ('sugao', 55), ('ikari', 55), ('sigma', 55), ('osuma', 55), ('milani', 50), ('missha', 50), ('isleaf', 50), ('siroca', 50), ('frudia', 50), ('unidus', 50), ('duskin', 50)]",suisai,[],0
700,ecosoya brands,"[('brain cosmos', 69), ('rosy rosa', 52), ('new beads', 52), ('banila co', 52), ('san benedetto', 52), ('peach and', 52), ('urban veda', 50), ('bandai', 50), ('yy bean coffee', 50)]",ecosoya brands,[],0
701,taiga,"[('tata', 67), ('tigi', 67), ('thai', 67), ('amida', 60), ('avila', 60), ('angfa', 60), ('petia', 60), ('sigma', 60), ('adidas', 55), ('takumi', 55), ('targus', 55), ('zavida', 55), ('antian', 55), ('akimia', 55), ('argelan', 50), ('tgc', 50), ('tabasco', 50), ('darling', 50), ('agf', 50)]",taiga,[],0
702,dior,"[('diadora', 73), ('biore', 67), ('lador', 67), ('ivory', 67), ('doutor', 60), ('ivenor', 60), ('modori', 60), ('daisho', 60), ('dibote', 60), ('nor.', 57), ('cocodor', 55), ('matador', 55), ('diplona', 55), ('dtaudio', 55), ('more', 50), ('ciao', 50), ('aibo', 50), ('vivo', 50), ('palladio', 50)]",dior,[],0
703,fujiko,"[('fuji', 80), ('fujimaru', 57), ('filco', 55), ('j.kao', 55), ('profusion', 53), ('jigott', 50), ('yubico', 50), ('frudia', 50), ('kopiko', 50), ('elujai', 50)]",fujiko,[],0
704,parfum,"[('puma', 60), ('haru', 60), ('warm', 60), ('sparkeau', 57), ('parrs', 55), ('arlem', 55), ('ariul', 55), ('akuma', 55), ('aroma', 55), ('pharmaact', 53), ('profusion', 53), ('palladium', 53), ('carome.', 50), ('garmin', 50), ('takumi', 50), ('targus', 50)]",parfum,[],0
705,tcc,"[('tc', 80), ('ucc', 67), ('tcl', 67), ('tgc', 67), ('htc', 67), ('cock', 57), ('tcrd', 57), ('vacci', 50), ('cuoco', 50), ('gucci', 50)]",tcc,[],0
706,tiki cat,"[('kit cat', 80), ('a’kin', 62), ('cath kidston', 60), ('vt cica', 53), ('catfeet', 53), ('chacott', 53), ('kitchen art', 53), ('milk&co', 53), ('create dentfine', 52), ('kiki', 50), ('t.c.star', 50), ('care linkage', 50), ('cat chow', 50), ('his cafe', 50), ('hulu cat', 50), ('tigi', 50)]",tiki cat,[],0
707,artisan,"[('antian', 77), ('isana', 67), ('arctic', 62), ('garmin', 62), ('aprilskin', 62), ('jardin', 62), ('arlink', 62), ('farlin', 62), ('sang-a', 62), ('watsons', 57), ('argelan', 57), ('darling', 57), ('arencia', 57), ('dermisa', 57), ('babaria', 57), ('kitchen art', 56), ('nars', 55), ('tiss', 55), ('iris', 55)]",artisan,[],0
708,natura siberica,"[('naturie', 64), ('naturals', 61), ('nature republic', 60), ('natures organics', 58), ('extra mineral', 57), ('naturehike', 56), ('nursery', 55), ('nature tree', 54), ('natureby', 52), ('natural d', 50), ('idea auto', 50)]",natura siberica,[],0
709,milklab,"[('tklab', 67), ('milani', 62), ('mlb', 60), ('maquillage', 59), ('familia', 57), ('milk&co', 57), ('illy', 55), ('fila', 55), ('mylk', 55), ('miau', 55), ('ikbc', 55), ('sillymann', 50), ('amida', 50), ('avila', 50), ('iroka', 50), ('masil', 50), ('labo labo', 50), ('mellsavon', 50), ('melko', 50)]",milklab,[],0
710,oway,"[('oasy', 75), ('okawa', 67), ('downy', 67), ('oakley', 60), ('oxy', 57), ('now!', 57), ('alobaby', 55), ('ozawakei', 50), ('pony', 50), ('sony', 50), ('koyo', 50), ('hola', 50), ('warm', 50), ('ayam', 50), ('ifoa', 50), ('posy', 50), ('moma', 50), ('noyl', 50), ('hoya', 50)]",oway,[],0
711,jant blanc,"[('vanilla blanc', 70), ('new balance', 67), ('natural balance', 64), ('sant’anna', 63), ('black monster', 61), ('leanani', 59), ('black blaze', 57), ('baan', 57), ('blackmonster', 55), (""john's blend"", 55), ('black ice', 53), ('b balance', 53), ('lechat', 50), ('japan gals', 50), ('fine japan', 50), ('urban veda', 50), ('antian', 50), ('bandai', 50), ('plants', 50)]",jant blanc,[],0
712,elence 2001,"[('b balance', 50)]",elence 2001,[],0
713,coghlans,"[('coleman', 67), ('solan', 62), ('lavons', 57), ('toplan', 57), ('plants', 57), ('argelan', 53), ('hanskin', 53), ('forcans', 53), ('chin su', 53), ('champion', 50), ('botanist', 50), ('converse', 50), ('doggyman', 50), ('hola', 50), ('xinchang', 50), ('casa', 50), ('ecos', 50), ('oasy', 50), ('plas', 50)]",coghlans,[],0
714,w.lab,"[('a&w', 75), ('mk lab', 73), ('le labo', 67), ('tklab', 60), ('lb', 57), ('labo labo', 57), ('nail labo', 57), (""d'alba"", 55), ('lafe’s', 55), ('new balance', 50), ('abc', 50), ('unlabel', 50), ('mlb', 50), ('lac', 50), ('alobaby', 50), ('milklab', 50), ('lucas papaw', 50), ('a+ power', 50), ('h&w', 50)]",w.lab,[],0
715,dazzshop,"[('daisho', 71), ('aesop', 62), ('may shop', 62), ('samdasoo', 50), ('azio', 50)]",dazzshop,[],0
716,tklab,"[('milklab', 67), ('staub', 60), ('w.lab', 60), ('lb', 57), ('mk lab', 55), ('toplan', 55), ('abc', 50), ('tcl', 50), ('unlabel', 50), ('mlb', 50), ('tabasco', 50), ('karalla', 50), ('lac', 50), ('alobaby', 50), ('stb', 50), ('vitabox', 50), ('tau', 50), ('le labo', 50), ('kitekat', 50)]",tklab,[],0
717,shills,"[('hiles', 73), ('eilles', 67), ('snails', 67), ('illy', 60), ('skinvill', 57), ('loshi', 55), ('asahi', 55), ('masil', 55), ('skoll', 55), ('sillymann', 53), ('persil', 50), ('suisai', 50), ('sl', 50), ('lole’s', 50), ('fossil', 50), ('osmile', 50)]",shills,[],0
718,lululun,"[('luna', 55), ('unny club', 50), ('suuen', 50), ('kurun', 50), ('leun plus', 50)]",lululun,[],0
719,casa,"[('sasa', 75), ('cass', 75), ('asahi', 67), ('catuna', 60), ('tcstar', 60), ('canary', 60), ('sang-a', 60), ('csmart+', 60), ('a star', 60), ('axa', 57), ('aha', 57), ('cap', 57), ('calypso', 55), ('pascual', 55), ('artisan', 55), ('soapspa', 55), ('corsica', 55), ('forcans', 55), ('washaml', 55)]",casa,[],0
720,beautyeasy,"[('beauty', 75), ('ks beauty', 74), ('bella beauty', 73), ('beautydisplay', 70), ('pure beauty', 67), ('beautymaker', 67), ('kaibeauty', 63), ('mandom beauty', 61), ('beauty credit', 61), ('malibu beauty', 61), ('beanies', 59), ('j.catbeauty', 57), ('lumina beauty care', 57), ('creerbeaute', 57), ('idea auto', 53), ('alyea', 53), ('gatsby', 50), ('breeza', 50), ('love beauty and planet', 50)]",beautyeasy,[],0
721,dr.forhair,"[('dr.jart+', 59), ('flormar', 59), ('orihiro', 59), ('dr.satin', 56), ('dr.hsieh', 56), ('dr.shine', 56), ('flair', 53), ('dr.wonder', 53), ('real thai', 53), ('orasi', 53), ('dairy farmers', 52), ('dr.spa', 50), ('derma&more', 50), ('barrier repair', 50), ('aroha triz', 50), ('modori', 50)]",dr.forhair,[],0
722,vbot,"[('vt', 67), ('irobot', 60), ('dibote', 60), ('bonton', 60), ('vitabox', 55), ('botanist', 50), ('soto', 50), ('aibo', 50), ('vivo', 50), ('vita', 50), ('xbox', 50), ('lobo', 50), ('vico', 50), ('rivo', 50), ('post', 50), ('bone', 50), ('labiotte', 50), ('bodytalk', 50)]",vbot,[],0
723,ergolink,"[('arlink', 71), ('gerolsteiner', 60), ('evolution', 59), ('farlin', 57), ('percol', 57), ('golife', 57), ('golden', 57), ('argelan', 53), ('esfolio', 53), ('glinter', 53), ('darling', 53), ('einstok', 53), ('berioska', 50), ('ecologic', 50), ('briochin', 50), ('care linkage', 50), ('ayerllan', 50), ('keychron', 50), ('merbliss', 50)]",ergolink,[],0
724,lavazza,"[('aveda', 50), ('avila', 50), ('vanilla blanc', 50), ('azoma', 50)]",lavazza,[],0
725,espoir,"[('esfolio', 62), ('e-power', 62), ('sapporo', 62), ('schesir', 62), ('arex sport', 62), ('pomi', 60), ('feso', 60), ('ecostore', 57), ('sour3', 55), ('aesop', 55), ('epoux', 55), ('kesho', 55), ('tempo', 55), ('nespresso', 53), ('superfiber', 50), ('tescom', 50), ('siroca', 50), ('persil', 50), ('sempio', 50)]",espoir,[],0
726,mandom beauty,"[('malibu beauty', 69), ('beautymaker', 67), ('ks beauty', 64), ('bella beauty', 64), ('mandom', 63), ('beauty', 63), ('beauty credit', 62), ('beautyeasy', 61), ('j.catbeauty', 58), ('pure beauty', 58), ('you can buy', 58), ('lumina beauty care', 58), ('mama butter', 58), ('pettyman', 57), ('kaibeauty', 55), ('beautydisplay', 54), ('love beauty and planet', 51), ('madam jan’s', 50), ('pink by pure beauty', 50)]",mandom beauty,[],0
727,combi,"[('combo', 80), ('pomi', 67), ('milk&co', 67), ('romix', 60), ('homei', 60), ('carome.', 55), ('tescom', 55), ('elecom', 55), ('cosmos', 55), ('icooby', 55), ('cocchi', 55), ('osmile', 55), ('hoi', 50), ('lacroix', 50), ('mlb', 50), ('opi', 50), ('mei', 50), ('mbm', 50), ('tescoma', 50)]",combi,[],0
728,starbucks,"[('targus', 67), ('uni star', 59), ('staresso', 59), ('jacks', 57), ('abuns', 57), ('staub', 57), ('lestar', 53), ('tcstar', 53), ('tokyo star', 53), ('a star', 53), ('abc', 50), ('tabasco', 50), ('sparkles sp', 50), ('stb', 50), ('sanbisi', 50), ('tau', 50), ('sparkle', 50), ('thayers', 50)]",starbucks,[],0
729,qq girl,"[('hope girl', 62), ('momo girl', 62), ('s+miracle', 50)]",qq girl,[],0
730,fujimaru,"[('fuji', 67), ('frudia', 57), ('fujiko', 57), ('flormar', 53), ('uniqman', 53), ('puma', 50), ('fila', 50), ('haru', 50), ('maro', 50), ('miau', 50), ('himawari', 50), ('qian rou', 50), ('duru', 50)]",fujimaru,[],0
731,one,"[('bone', 86), ('honey', 75), ('flyone', 67), ('mon', 67), ('ronever', 60), ('oneroad', 60), ('bioneed', 60), ('mr.bone', 60), ('more', 57), ('pony', 57), ('sole', 57), ('enne', 57), ('sony', 57), ('yome', 57), ('nexx', 57), ('ogeu', 57), ('ozen', 57), ('ange', 57), ('osun', 57)]",one,[],0
732,dr.hsieh,"[('dr.shine', 75), ('dr.hows', 67), ('dr. skin', 67), ('dr.satin', 62), ('dr.spa', 57), ('gold suite', 56), ('dr.forhair', 56), ('pure smile', 56), ('etude house', 53), ('dasique', 53), ('the ordinary', 50), ('friskies', 50), ('rire', 50), ('r-driver', 50)]",dr.hsieh,[],0
733,dermisa,"[('derma', 83), ('dermal', 77), ('berioska', 67), ('dermacol', 67), ('dr.spa', 62), ('missha', 62), ('ems', 60), ('derma&more', 59), ('ehrmann', 57), ('userism', 57), ('heimish', 57), ('gourmia', 57), ('artisan', 57), ('dear my', 57), ('formosa', 57), ('iris', 55), ('miau', 55), ('rcma', 55), ('dr.satin', 53)]",dermisa,[],0
734,secret key,"[('beauty credit', 61), ('emo perfect', 57), ('keychron', 56), ('outsy select', 55), ('crest', 53), ('sweets sweets', 52), ('t core', 50), ('bevy c.', 50), ('scented candle', 50), ('senscience', 50), ('arex sport', 50), ('super love', 50)]",secret key,[],0
735,leanani,"[('lanami', 77), ('milani', 62), ('panasonic', 62), ('nail labo', 62), ('antian', 62), ('bandai', 62), ('vanilla blanc', 60), ('jant blanc', 59), ('cezanne', 57), ('ehrmann', 57), ('beanies', 57), ('coleman', 57), ('enne', 55), ('luna', 55), ('nabi', 55), ('baan', 55), ('anua', 55), ('giovanni', 53), ('greenpan', 53)]",leanani,[],0
736,naf,"[('naffy', 75), ('agf', 67), ('afc', 67), ('nac', 67), ('nacific', 60), ('nars', 57), ('luna', 57), ('fafa', 57), ('nabi', 57), ('anua', 57), ('indocafe', 55), ('isana', 50), ('n.a.f', 50), ('nokia', 50), ('nakay', 50), ('angfa', 50), ('najel', 50)]",naf,[],0
737,baby shark,"[('rico baby', 63), ('a star', 62), ('babaria', 59), ('baby brezza', 57), ('baby banana', 57), ('may shop', 56), ('a-star bones', 55), ('ks beauty', 53), ('mk lab', 50), ('lg bamboo salt', 50), ('happy bath', 50), ('sang-a', 50)]",baby shark,[],0
738,tempo,"[('sempio', 73), ('tepe', 67), ('teteo', 60), ('epoux', 60), ('temba', 60), ('demon', 60), ('tescom', 55), ('maqpro', 55), ('tromso', 55), ('espoir', 55), ('mitomo', 55), ('emborg', 55), ('teptip', 55), ('my little pony', 53), ('e-power', 50), ('thomson', 50), ('timotei', 50), ('tescoma', 50), ('attento', 50)]",tempo,[],0
739,ayam,"[('alyea', 67), ('yamaki', 60), ('saraya', 60), ('lanami', 60), ('axa', 57), ('aha', 57), ('washaml', 55), ('yome', 50), ('ayerllan', 50), ('warm', 50), ('saba', 50), ('fafa', 50), ('mama', 50), ('paddywax', 50), ('tata', 50), ('oway', 50), ('casa', 50), ('sasa', 50), ('fala', 50)]",ayam,[],0
